studentID,School,age,sex,mother tongue,BMI/nutrional status,Grade 1 Final ratings in Math,Grade 1 Final ratings in English,Grade 1 Final ratings in Filipino,Grade 1 Final ratings in Araling Panlipunan,Grade 2 Final ratings in Math,Grade 2 Final ratings in English,Grade 2 Final ratings in Filipino,Grade 2 Final ratings in Araling Panlipunan,Grade 3 Final ratings in Math,Grade 3 Final ratings in English,Grade 3 Final ratings in Science,Grade 3 Final ratings in Filipino,Grade 3 Final ratings in Araling Panlipunan,Grade 4 Final ratings in Math,Grade 4 Final ratings in English,Grade 4 Final ratings in Science,Grade 4 Final ratings in Filipino,Grade 4 Final ratings in Araling Panlipunan,Grade 5 Final ratings in Math,Grade 5 Final ratings in English,Grade 5 Final ratings in Science,Grade 5 Final ratings in Filipino,Grade 5 Final ratings in Araling Panlipunan,Grade 6 Final ratings in Math,Grade 6 Final ratings in English,Grade 6 Final ratings in Science,Grade 6 Final ratings in Filipino,Grade 6 Final ratings in Araling Panlipunan,School MPS
S0963,Urdaneta I Central School,7,F,Tagalog,Obese,91,88,89,92,84,98,83,79,90,78,77,81,98,82,78,76,77,93,90,81,78,85,89,98,81,92,99,81,66.82
S0964,Don Amadeo Perez Sr. Memorial Elementary CS-East,11,F,Filipino,Overweight,92,80,81,75,76,77,83,93,84,79,90,87,76,86,98,82,84,88,82,94,83,79,96,90,97,93,97,85,75.71
S0965,Don Amadeo Perez Sr. Memorial Elementary CS-East,9,F,Ilocano,Severely Wasted,77,100,86,93,97,98,75,78,75,85,97,98,98,88,82,94,82,95,92,91,77,97,90,79,84,83,96,90,75.71
S0966,Don Alipio Fernandes Sr. IS,9,F,Tagalog,Wasted,78,91,93,89,86,97,96,77,84,88,75,90,82,89,93,78,97,90,77,80,86,95,98,81,76,100,87,89,73.08
S0967,Urdaneta I Central School,10,M,Filipino,Obese,89,98,75,88,86,76,100,96,95,79,82,93,97,99,95,83,94,76,94,92,99,81,81,84,100,82,81,86,66.82
S0968,Urdaneta I Central School,10,F,Tagalog,Severely Wasted,82,87,94,76,77,95,82,76,83,96,81,76,85,75,79,80,80,83,84,98,77,92,80,79,83,77,88,75,66.82
S0969,Don Alipio Fernandes Sr. IS,7,M,Ilocano,Severely Wasted,84,87,99,95,94,99,96,81,81,95,95,82,87,82,85,82,94,90,81,81,87,88,81,78,96,82,96,94,73.08
S0970,Don Amadeo Perez Sr. Memorial Elementary CS-East,9,F,Filipino,Obese,84,84,75,76,89,92,92,87,79,77,94,84,94,79,87,83,89,95,79,94,99,94,91,99,84,75,79,94,75.71
S0971,Don Alipio Fernandes Sr. IS,11,M,Filipino,Obese,78,94,99,98,82,80,87,81,85,82,95,97,81,93,78,90,96,86,83,88,94,80,89,87,81,95,78,99,73.08
S0972,Urdaneta I Central School,12,M,Tagalog,Wasted,99,92,88,82,92,87,87,82,76,79,80,80,88,78,92,91,77,77,99,94,82,86,76,99,98,98,90,88,66.82
S0973,Don Alipio Fernandes Sr. IS,11,M,Tagalog,Wasted,86,75,90,78,91,95,89,95,79,97,75,75,85,76,92,87,92,95,82,86,78,95,92,100,85,96,92,96,73.08
S0974,Urdaneta I Central School,9,M,Filipino,Overweight,99,96,100,99,90,92,82,76,98,83,92,79,88,97,89,98,99,80,84,81,87,100,83,95,91,97,98,94,66.82
S0975,Don Amadeo Perez Sr. Memorial Elementary CS-East,9,M,Tagalog,Wasted,93,95,84,83,100,82,75,96,85,92,79,76,98,86,87,96,83,81,91,75,89,85,94,89,80,93,82,81,75.71
S0976,Urdaneta I Central School,9,M,Filipino,Wasted,85,83,75,95,81,77,83,88,90,91,92,99,94,100,96,87,90,87,89,87,89,86,87,94,87,90,100,92,66.82
S0977,Don Amadeo Perez Sr. Memorial Elementary CS-East,6,F,Ilocano,Overweight,92,99,83,98,75,77,98,98,91,92,77,76,75,91,91,85,90,99,94,87,92,100,93,97,98,98,88,87,75.71
S0978,Don Alipio Fernandes Sr. IS,6,M,Tagalog,Obese,91,97,88,95,98,86,92,85,86,82,84,96,86,89,91,97,91,81,97,85,90,83,91,79,75,94,97,92,73.08
S0979,Don Alipio Fernandes Sr. IS,12,F,Ilocano,Obese,88,92,78,75,95,97,78,77,95,76,98,85,79,82,78,87,87,89,98,77,97,99,77,88,98,91,89,80,73.08
S0980,Don Amadeo Perez Sr. Memorial Elementary CS-East,9,M,Tagalog,Overweight,75,99,98,77,87,100,100,83,85,83,76,99,78,96,100,93,95,98,91,96,75,79,87,93,88,83,96,91,75.71
S0981,Urdaneta I Central School,8,F,Ilocano,Obese,79,78,87,99,99,100,83,79,93,81,98,84,78,77,94,87,86,81,78,90,82,90,96,91,90,97,80,91,66.82
S0982,Don Alipio Fernandes Sr. IS,8,M,Filipino,Obese,97,100,97,76,78,76,86,81,87,77,86,83,86,85,92,76,84,89,97,80,89,96,89,87,94,97,82,90,73.08
S0983,Don Alipio Fernandes Sr. IS,8,M,Filipino,Obese,86,96,94,91,93,92,94,84,83,83,88,96,82,93,96,88,81,99,96,89,86,84,86,89,95,86,86,86,73.08
S0984,Don Amadeo Perez Sr. Memorial Elementary CS-East,12,M,Tagalog,Obese,83,79,76,96,85,92,88,92,97,83,80,77,76,75,83,76,77,84,95,80,80,98,88,77,95,85,79,97,75.71
S0985,Urdaneta I Central School,9,M,Ilocano,Overweight,91,98,84,99,78,79,98,81,75,93,76,89,83,85,87,90,90,100,92,83,89,96,75,97,81,78,79,95,66.82
S0986,Urdaneta I Central School,6,F,Filipino,Obese,77,96,81,99,97,97,82,91,92,79,99,88,85,88,78,93,99,95,91,78,83,92,77,93,94,80,99,88,66.82
S0987,Don Amadeo Perez Sr. Memorial Elementary CS-East,10,F,Ilocano,Wasted,87,87,86,96,75,97,91,84,80,81,90,87,95,78,95,98,82,84,84,81,99,78,90,98,87,77,86,77,75.71
S0988,Urdaneta I Central School,7,M,Ilocano,Severely Wasted,79,85,84,87,82,80,80,76,76,86,93,87,89,88,75,90,94,85,95,88,89,78,82,95,81,81,80,79,66.82
S0989,Don Amadeo Perez Sr. Memorial Elementary CS-East,8,M,Ilocano,Normal,90,79,88,82,88,83,97,96,88,81,76,89,75,75,97,88,86,95,96,88,86,92,76,77,83,78,86,78,75.71
S0990,Don Amadeo Perez Sr. Memorial Elementary CS-East,9,M,Filipino,Obese,81,95,99,83,76,90,80,84,98,84,94,97,92,95,94,94,87,85,96,99,88,77,97,95,87,80,83,97,75.71
S0991,Don Alipio Fernandes Sr. IS,8,F,Ilocano,Wasted,88,94,81,82,92,100,90,92,81,88,77,78,80,97,80,90,77,85,90,75,78,91,90,92,89,92,89,78,73.08
S0992,Don Amadeo Perez Sr. Memorial Elementary CS-East,11,M,Ilocano,Overweight,79,79,80,80,88,94,97,94,81,81,91,98,83,76,77,88,79,78,87,80,77,79,79,91,92,95,79,87,75.71
S0993,Don Amadeo Perez Sr. Memorial Elementary CS-East,11,F,Tagalog,Overweight,95,86,80,93,80,91,78,93,94,98,100,84,99,90,97,79,76,78,95,92,90,97,90,89,76,87,93,84,75.71
S0994,Don Amadeo Perez Sr. Memorial Elementary CS-East,11,M,Tagalog,Normal,76,84,84,77,93,83,85,88,97,92,76,87,77,88,92,84,90,76,84,86,99,91,95,97,97,76,94,79,75.71
S0995,Don Amadeo Perez Sr. Memorial Elementary CS-East,9,M,Tagalog,Obese,88,96,86,97,99,95,75,88,88,90,87,85,96,84,81,81,98,86,78,76,94,93,84,82,96,78,78,92,75.71
S0996,Urdaneta I Central School,11,M,Ilocano,Normal,82,75,99,99,89,89,94,94,77,76,80,93,97,97,89,96,98,79,97,75,90,89,94,83,76,87,76,96,66.82
S0997,Urdaneta I Central School,8,F,Ilocano,Overweight,84,90,89,85,94,97,80,94,91,83,86,92,82,92,96,78,93,99,92,81,75,77,77,80,86,78,100,75,66.82
S0998,Urdaneta I Central School,8,M,Tagalog,Overweight,88,76,88,99,99,84,91,89,100,84,79,83,87,89,88,97,84,75,94,93,87,86,80,95,93,97,95,88,66.82
S0999,Don Alipio Fernandes Sr. IS,11,M,Tagalog,Obese,88,84,81,81,99,78,100,91,76,100,92,90,86,75,79,76,97,80,79,76,98,91,94,93,100,82,90,99,73.08
S1000,Don Amadeo Perez Sr. Memorial Elementary CS-East,12,M,Filipino,Wasted,99,80,97,92,98,100,91,76,92,75,96,80,90,84,95,90,82,100,84,98,79,95,87,80,81,89,90,84,75.71
S1001,Don Alipio Fernandes Sr. IS,8,F,Ilocano,Wasted,89,100,88,97,82,79,80,84,78,81,76,100,76,100,80,79,99,83,99,95,96,81,93,94,80,94,99,84,73.08
S1002,Don Amadeo Perez Sr. Memorial Elementary CS-East,11,M,Ilocano,Wasted,97,86,83,75,90,95,91,83,78,87,99,95,80,79,76,95,82,82,94,89,97,95,87,90,77,100,94,78,75.71
S1003,Don Alipio Fernandes Sr. IS,7,F,Tagalog,Severely Wasted,82,89,83,77,76,79,88,85,79,87,90,94,86,92,80,91,97,85,77,79,86,76,78,86,77,77,89,94,73.08
S1004,Don Alipio Fernandes Sr. IS,9,M,Tagalog,Wasted,92,77,85,100,89,82,76,75,80,90,77,99,79,85,100,92,97,100,89,77,81,81,90,84,100,99,87,80,73.08
S1005,Don Alipio Fernandes Sr. IS,10,F,Ilocano,Normal,79,76,95,78,93,79,92,91,99,75,78,94,98,78,95,99,98,83,76,94,99,91,87,78,84,94,84,86,73.08
S1006,Urdaneta I Central School,6,M,Tagalog,Wasted,94,88,91,80,75,75,84,86,100,89,78,76,80,92,94,83,90,85,89,87,78,91,90,79,77,82,90,84,66.82
S1007,Don Alipio Fernandes Sr. IS,8,F,Ilocano,Normal,95,100,92,91,92,78,79,87,76,93,91,93,82,90,99,94,75,77,85,96,78,93,98,91,76,99,93,95,73.08
S1008,Don Alipio Fernandes Sr. IS,6,M,Ilocano,Wasted,86,89,93,87,90,77,81,75,80,85,96,76,79,85,93,79,98,76,92,98,75,91,75,79,79,77,75,81,73.08
S1009,Don Amadeo Perez Sr. Memorial Elementary CS-East,9,M,Ilocano,Overweight,89,80,91,98,90,77,87,86,88,78,91,98,92,81,92,80,90,78,87,83,89,94,75,81,93,88,76,89,75.71
S1010,Don Alipio Fernandes Sr. IS,6,M,Tagalog,Severely Wasted,81,92,83,75,77,82,89,89,96,82,87,91,95,88,95,94,81,77,81,92,78,82,97,90,92,77,86,91,73.08
S1011,Don Alipio Fernandes Sr. IS,8,F,Filipino,Normal,82,88,99,78,98,92,86,84,85,87,89,99,93,90,85,90,91,81,98,79,78,96,85,77,96,86,80,98,73.08
S1012,Don Amadeo Perez Sr. Memorial Elementary CS-East,8,M,Filipino,Normal,79,94,82,80,82,96,91,92,94,100,83,91,85,86,94,80,84,91,90,79,94,89,83,75,75,97,86,86,75.71
S1013,Urdaneta I Central School,8,F,Filipino,Wasted,92,75,93,99,92,99,84,80,75,100,96,86,82,78,88,90,79,85,76,80,89,82,79,82,92,87,90,92,66.82
S1014,Don Alipio Fernandes Sr. IS,8,M,Ilocano,Obese,96,82,81,83,100,91,78,83,87,94,76,98,76,97,82,75,97,86,86,100,92,97,82,82,92,79,86,82,73.08
S1015,Urdaneta I Central School,6,F,Tagalog,Overweight,79,78,80,85,77,97,87,97,77,91,88,90,95,76,86,95,82,83,98,78,97,87,97,80,82,92,100,87,66.82
S1016,Don Amadeo Perez Sr. Memorial Elementary CS-East,7,F,Filipino,Wasted,97,85,76,84,85,92,100,89,75,78,79,82,76,98,78,88,83,81,77,92,99,97,79,79,82,92,100,78,75.71
S1017,Don Alipio Fernandes Sr. IS,6,M,Filipino,Obese,98,100,92,81,80,86,90,89,87,85,98,100,77,100,77,85,85,79,87,98,93,100,96,97,98,83,92,99,73.08
S1018,Don Alipio Fernandes Sr. IS,10,M,Tagalog,Wasted,94,100,93,78,95,99,97,82,91,98,85,75,84,99,77,93,86,85,97,88,96,81,97,83,86,83,96,99,73.08
S1019,Urdaneta I Central School,10,M,Filipino,Overweight,76,97,86,78,85,100,88,87,82,76,75,77,75,83,86,86,90,85,79,96,86,78,75,93,88,79,100,94,66.82
S1020,Urdaneta I Central School,6,F,Tagalog,Severely Wasted,76,98,98,89,100,92,93,95,90,77,97,80,99,85,76,84,86,94,93,82,82,83,77,75,92,92,100,81,66.82
S1021,Urdaneta I Central School,8,M,Filipino,Overweight,94,99,98,91,77,79,76,85,80,94,93,75,91,92,79,86,96,84,99,99,77,78,75,99,90,91,91,96,66.82
S1022,Don Alipio Fernandes Sr. IS,12,F,Tagalog,Severely Wasted,83,100,88,89,95,100,93,96,97,76,95,80,88,92,87,99,77,84,97,85,99,96,86,79,88,78,84,87,73.08
S1023,Don Alipio Fernandes Sr. IS,12,M,Tagalog,Obese,85,87,94,87,77,83,86,82,92,90,83,90,79,94,97,100,82,89,86,76,75,95,80,85,80,94,94,95,73.08
S1024,Don Amadeo Perez Sr. Memorial Elementary CS-East,8,F,Filipino,Overweight,94,99,90,75,87,94,82,81,78,79,85,96,83,82,97,92,89,94,81,84,85,77,96,87,86,84,83,99,75.71
S1025,Don Amadeo Perez Sr. Memorial Elementary CS-East,12,F,Filipino,Severely Wasted,75,94,88,75,91,94,89,78,90,94,98,76,86,88,98,97,81,100,87,89,98,76,75,100,83,98,77,97,75.71
S1026,Urdaneta I Central School,6,F,Tagalog,Obese,81,80,77,80,90,95,83,81,89,89,95,97,84,95,85,94,87,97,83,94,89,84,91,77,87,80,100,76,66.82
S1027,Don Amadeo Perez Sr. Memorial Elementary CS-East,12,F,Ilocano,Severely Wasted,93,89,78,98,80,92,83,83,99,94,95,79,82,97,75,89,82,98,85,91,81,99,97,93,91,94,80,98,75.71
S1028,Urdaneta I Central School,11,F,Ilocano,Overweight,91,81,88,99,95,88,97,85,98,95,82,82,86,99,89,83,96,99,92,100,95,83,78,80,90,83,92,77,66.82
S1029,Don Alipio Fernandes Sr. IS,11,F,Filipino,Obese,91,75,76,88,99,85,76,94,79,83,98,92,98,97,76,76,78,87,79,76,82,82,76,86,97,97,84,88,73.08
S1030,Don Alipio Fernandes Sr. IS,9,M,Tagalog,Normal,91,76,97,87,90,94,92,82,94,96,82,79,85,95,75,85,81,92,75,77,85,99,90,98,78,95,83,83,73.08
S1031,Urdaneta I Central School,12,M,Filipino,Overweight,79,96,82,99,84,81,96,80,82,77,81,90,93,94,82,95,98,96,79,82,84,85,97,100,88,76,77,87,66.82
S1032,Urdaneta I Central School,6,F,Tagalog,Normal,77,92,82,77,98,90,80,86,84,82,82,82,93,93,98,84,82,85,97,100,85,87,77,80,76,90,95,85,66.82
S1033,Don Amadeo Perez Sr. Memorial Elementary CS-East,10,F,Ilocano,Overweight,82,97,90,87,79,91,88,87,98,81,84,75,92,90,87,81,83,78,89,97,75,100,92,91,90,86,83,86,75.71
S1034,Don Alipio Fernandes Sr. IS,9,M,Ilocano,Severely Wasted,89,86,92,83,91,97,76,76,100,88,81,95,78,91,91,80,76,76,79,91,87,100,94,76,93,99,80,94,73.08
S1035,Don Alipio Fernandes Sr. IS,11,M,Ilocano,Severely Wasted,99,81,85,84,76,82,90,85,95,100,76,81,78,93,95,95,84,80,100,77,96,81,98,89,96,81,79,100,73.08
S1036,Don Amadeo Perez Sr. Memorial Elementary CS-East,11,F,Ilocano,Normal,82,78,96,90,81,79,95,93,83,84,96,83,86,94,75,75,80,84,97,100,99,94,78,95,76,95,85,86,75.71
S1037,Urdaneta I Central School,12,M,Ilocano,Overweight,91,91,79,80,90,91,99,76,93,76,94,90,91,90,80,94,86,87,76,92,87,98,79,96,77,86,85,99,66.82
S1038,Don Amadeo Perez Sr. Memorial Elementary CS-East,10,F,Filipino,Obese,99,80,79,94,91,94,85,89,76,95,95,88,79,79,95,82,99,95,86,80,83,81,81,95,88,88,89,77,75.71
S1039,Don Alipio Fernandes Sr. IS,8,F,Tagalog,Severely Wasted,87,92,85,85,82,99,75,95,96,93,91,77,96,87,76,88,93,85,90,88,97,82,77,99,90,97,91,78,73.08
S1040,Don Amadeo Perez Sr. Memorial Elementary CS-East,12,M,Ilocano,Obese,76,92,83,91,93,90,84,94,98,84,75,100,94,96,87,82,90,89,94,84,81,98,94,99,82,78,99,80,75.71
S1041,Urdaneta I Central School,11,M,Filipino,Wasted,82,93,75,94,94,91,91,77,97,93,85,89,85,90,79,75,78,94,99,92,98,91,76,100,83,86,78,78,66.82
S1042,Urdaneta I Central School,12,F,Ilocano,Normal,84,83,82,86,94,81,80,76,92,97,92,90,78,75,88,77,78,83,75,87,100,86,94,78,88,87,96,75,66.82
S1043,Don Amadeo Perez Sr. Memorial Elementary CS-East,11,M,Ilocano,Severely Wasted,96,95,91,81,78,99,79,89,76,83,83,75,82,87,97,86,83,77,85,85,79,88,99,98,87,88,79,91,75.71
S1044,Don Alipio Fernandes Sr. IS,6,F,Filipino,Obese,78,76,83,82,83,82,79,85,81,93,95,87,88,86,76,85,76,94,94,92,90,100,82,81,98,95,94,87,73.08
S1045,Don Alipio Fernandes Sr. IS,6,F,Filipino,Overweight,90,91,86,79,91,82,86,83,78,93,84,75,100,80,83,76,83,80,81,89,77,87,76,79,84,91,93,98,73.08
S1046,Don Alipio Fernandes Sr. IS,8,M,Tagalog,Wasted,98,96,84,96,87,84,85,98,79,89,99,87,88,79,86,94,98,90,82,83,80,100,91,100,87,87,87,92,73.08
S1047,Urdaneta I Central School,7,M,Ilocano,Normal,95,88,90,94,90,93,91,76,94,76,84,88,83,97,90,87,81,97,81,85,92,84,75,78,95,80,91,83,66.82
S1048,Don Alipio Fernandes Sr. IS,7,F,Ilocano,Wasted,79,93,98,79,76,81,81,81,83,97,93,99,75,100,95,75,96,83,78,92,100,81,75,77,76,75,79,79,73.08
S1049,Urdaneta I Central School,10,M,Ilocano,Overweight,97,92,90,77,76,86,88,77,78,75,89,80,91,89,92,93,78,76,84,83,84,95,99,99,92,93,95,97,66.82
S1050,Don Amadeo Perez Sr. Memorial Elementary CS-East,6,F,Ilocano,Normal,78,84,91,83,89,81,89,97,97,85,77,90,83,87,96,75,93,100,97,99,90,96,86,98,79,75,88,93,75.71
S1051,Don Alipio Fernandes Sr. IS,7,M,Ilocano,Wasted,87,81,93,85,77,92,81,85,98,93,80,94,82,100,95,92,79,100,89,84,80,75,82,82,93,90,99,85,73.08
S1052,Don Amadeo Perez Sr. Memorial Elementary CS-East,10,F,Filipino,Obese,84,99,97,97,86,92,89,85,86,93,82,92,83,95,86,83,88,83,97,87,98,97,77,99,88,96,89,75,75.71
S1053,Don Alipio Fernandes Sr. IS,7,M,Tagalog,Severely Wasted,89,97,82,79,97,78,88,78,98,95,96,91,76,81,78,93,100,82,95,98,86,94,78,90,99,83,86,89,73.08
S1054,Urdaneta I Central School,9,M,Tagalog,Wasted,87,83,88,75,90,77,99,75,88,84,88,96,86,94,79,84,89,95,98,80,93,75,88,75,77,96,89,84,66.82
S1055,Don Amadeo Perez Sr. Memorial Elementary CS-East,8,F,Ilocano,Overweight,90,84,82,78,99,92,84,82,84,82,85,82,98,78,100,95,83,92,93,84,86,87,78,84,97,91,94,93,75.71
S1056,Don Amadeo Perez Sr. Memorial Elementary CS-East,7,F,Tagalog,Obese,77,81,83,76,100,85,81,99,89,98,96,78,75,88,78,86,99,92,86,77,77,86,96,99,75,91,78,92,75.71
S1057,Urdaneta I Central School,12,F,Filipino,Obese,87,97,82,77,89,79,83,82,75,79,84,93,82,75,89,76,79,77,99,88,91,80,75,76,91,86,97,99,66.82
S1058,Don Alipio Fernandes Sr. IS,8,M,Tagalog,Wasted,94,80,94,81,80,94,86,91,90,90,76,82,97,90,86,100,78,83,81,88,99,90,99,99,85,82,80,82,73.08
S1059,Urdaneta I Central School,11,M,Tagalog,Normal,86,78,100,75,78,90,99,77,92,82,97,93,83,97,91,83,76,85,86,88,75,85,86,99,96,94,84,95,66.82
S1060,Don Alipio Fernandes Sr. IS,11,M,Ilocano,Obese,80,96,100,80,99,97,75,79,84,78,95,77,91,95,78,82,91,79,76,75,94,76,81,92,100,97,89,85,73.08
S1061,Don Amadeo Perez Sr. Memorial Elementary CS-East,7,M,Tagalog,Normal,75,77,91,87,81,92,77,86,95,98,89,95,87,98,92,94,95,87,100,77,85,98,93,80,92,79,84,81,75.71
S1062,Urdaneta I Central School,8,F,Ilocano,Wasted,79,80,77,81,87,75,92,99,89,79,90,89,77,86,90,82,96,90,94,87,75,90,76,93,100,84,100,75,66.82
S1063,Urdaneta I Central School,12,M,Tagalog,Severely Wasted,82,76,93,97,97,83,97,76,92,94,86,91,80,76,90,78,95,97,97,79,93,89,75,91,93,75,91,91,66.82
S1064,Don Amadeo Perez Sr. Memorial Elementary CS-East,7,F,Tagalog,Overweight,98,82,86,84,80,85,87,88,96,81,89,81,82,100,98,79,78,91,88,92,96,96,92,83,79,79,83,96,75.71
S1065,Urdaneta I Central School,7,M,Filipino,Overweight,84,95,89,99,100,75,90,83,82,93,88,96,88,98,92,82,78,86,90,84,75,85,92,79,95,100,91,84,66.82
S1066,Urdaneta I Central School,8,F,Tagalog,Overweight,91,75,82,95,88,89,84,80,79,93,95,80,78,77,99,78,75,99,90,86,91,96,75,93,93,98,91,75,66.82
S1067,Don Alipio Fernandes Sr. IS,10,F,Ilocano,Wasted,82,84,100,76,80,84,75,87,76,97,87,92,75,98,88,76,99,89,91,78,94,79,75,77,94,85,78,86,73.08
S1068,Don Amadeo Perez Sr. Memorial Elementary CS-East,7,F,Ilocano,Obese,92,100,98,75,98,88,97,76,81,85,77,89,89,82,93,85,78,92,86,77,85,85,83,86,99,75,92,87,75.71
S1069,Don Amadeo Perez Sr. Memorial Elementary CS-East,10,M,Ilocano,Obese,76,75,81,86,79,95,92,78,84,95,100,77,87,86,78,88,95,93,75,91,100,95,100,99,90,86,81,87,75.71
S1070,Don Amadeo Perez Sr. Memorial Elementary CS-East,10,F,Ilocano,Normal,83,96,82,76,82,92,91,84,89,83,92,91,99,84,96,92,99,83,89,89,91,85,78,80,80,84,98,95,75.71
S1071,Don Amadeo Perez Sr. Memorial Elementary CS-East,6,F,Filipino,Overweight,83,86,91,78,80,98,77,82,99,92,87,99,76,91,91,98,97,81,93,81,99,88,84,82,96,100,85,85,75.71
S1072,Urdaneta I Central School,6,F,Ilocano,Obese,80,95,81,80,78,97,92,77,77,85,94,95,89,99,93,91,76,92,86,87,81,82,85,92,88,100,86,82,66.82
S1073,Don Alipio Fernandes Sr. IS,10,F,Ilocano,Severely Wasted,79,88,77,84,85,75,75,100,88,77,83,89,87,99,99,90,77,95,98,95,88,98,81,98,93,100,88,87,73.08
S1074,Don Alipio Fernandes Sr. IS,9,F,Tagalog,Overweight,94,97,82,83,78,80,87,95,88,76,79,79,84,89,80,91,91,93,99,77,93,94,94,98,95,75,88,89,73.08
S1075,Don Alipio Fernandes Sr. IS,6,M,Tagalog,Obese,86,81,75,84,100,92,93,82,97,97,81,78,78,75,84,88,86,78,90,76,83,88,97,95,84,83,78,85,73.08
S1076,Urdaneta I Central School,10,M,Filipino,Obese,92,82,78,94,92,87,97,99,83,91,76,82,78,96,93,89,92,95,93,91,79,78,89,94,80,81,81,96,66.82
S1077,Urdaneta I Central School,12,F,Filipino,Severely Wasted,85,83,83,93,99,89,88,83,90,77,78,76,88,87,82,83,95,98,81,81,98,82,98,98,93,95,92,81,66.82
S1078,Don Alipio Fernandes Sr. IS,12,M,Filipino,Normal,100,80,81,81,88,81,100,89,76,98,81,85,91,83,75,91,86,80,88,100,83,75,97,97,93,99,80,92,73.08
S1079,Urdaneta I Central School,9,M,Filipino,Normal,82,80,98,98,81,77,83,99,85,83,83,75,89,78,91,84,89,90,100,88,91,82,100,93,84,93,93,83,66.82
S1080,Don Amadeo Perez Sr. Memorial Elementary CS-East,9,M,Filipino,Obese,88,92,91,90,91,94,90,78,90,83,99,75,85,86,80,76,99,100,75,93,83,76,98,78,98,100,93,82,75.71
S1081,Urdaneta I Central School,9,F,Filipino,Wasted,89,99,89,81,99,86,91,97,100,92,76,99,99,86,77,96,83,78,80,99,79,99,80,98,98,75,81,90,66.82
S1082,Don Amadeo Perez Sr. Memorial Elementary CS-East,9,M,Tagalog,Wasted,82,92,98,87,78,100,82,85,95,98,83,85,82,79,80,83,94,95,93,98,83,86,82,79,88,82,90,99,75.71
S1083,Urdaneta I Central School,12,F,Ilocano,Wasted,86,90,77,92,97,83,79,85,86,85,87,96,96,97,93,99,88,84,88,87,89,96,75,79,81,80,91,98,66.82
S1084,Don Amadeo Perez Sr. Memorial Elementary CS-East,9,F,Tagalog,Normal,99,82,100,81,94,89,75,89,90,76,83,84,100,89,94,79,93,96,87,96,84,78,84,87,92,84,99,82,75.71
S1085,Urdaneta I Central School,9,M,Filipino,Normal,97,84,98,90,98,82,93,85,94,99,91,82,82,78,83,77,87,76,100,96,78,92,75,84,97,84,80,93,66.82
S1086,Don Amadeo Perez Sr. Memorial Elementary CS-East,11,M,Tagalog,Overweight,76,85,88,98,96,79,83,85,87,81,94,98,88,99,78,87,83,88,99,88,96,89,91,80,89,86,91,83,75.71
S1087,Don Alipio Fernandes Sr. IS,12,F,Ilocano,Obese,81,95,95,76,88,81,77,87,90,96,92,76,88,79,76,79,100,90,76,95,97,79,98,79,83,97,91,85,73.08
S1088,Urdaneta I Central School,8,M,Ilocano,Severely Wasted,90,78,80,88,96,86,86,100,95,88,93,92,81,85,85,95,100,97,98,87,93,90,77,77,92,76,82,96,66.82
S1089,Don Amadeo Perez Sr. Memorial Elementary CS-East,10,M,Tagalog,Wasted,91,82,76,96,83,76,91,77,100,96,99,84,75,95,84,93,94,82,83,99,86,76,91,91,91,88,96,93,75.71
S1090,Urdaneta I Central School,7,F,Ilocano,Normal,86,100,88,78,78,86,90,97,95,99,83,97,96,99,88,82,81,95,81,97,85,88,82,88,92,84,86,90,66.82
S1091,Urdaneta I Central School,6,F,Ilocano,Normal,84,82,100,88,76,98,85,77,99,98,98,80,90,97,80,97,90,92,100,92,82,89,87,94,83,84,84,77,66.82
S1092,Urdaneta I Central School,11,F,Tagalog,Severely Wasted,98,84,95,81,75,86,84,94,98,97,94,87,93,82,98,78,82,84,94,98,84,93,99,79,75,96,76,82,66.82
S1093,Don Alipio Fernandes Sr. IS,9,F,Ilocano,Normal,95,78,78,75,84,100,96,79,80,97,87,92,97,93,81,77,85,78,87,81,79,85,90,82,78,98,85,76,73.08
S1094,Don Alipio Fernandes Sr. IS,9,F,Ilocano,Obese,88,91,97,85,76,93,98,95,91,100,88,91,79,77,87,96,96,89,85,89,92,79,93,96,76,89,97,83,73.08
S1095,Urdaneta I Central School,11,M,Ilocano,Wasted,78,79,93,91,86,93,83,86,80,91,90,91,89,90,97,91,84,83,81,77,95,87,93,91,90,76,84,91,66.82
S1096,Urdaneta I Central School,10,F,Tagalog,Normal,96,85,75,87,78,79,82,86,91,79,76,94,78,76,75,79,91,75,85,100,96,97,75,98,91,81,83,96,66.82
S1097,Urdaneta I Central School,11,M,Ilocano,Severely Wasted,85,79,100,93,91,98,81,75,87,98,81,95,83,84,85,88,91,80,86,91,83,93,85,80,78,100,94,88,66.82
S1098,Don Alipio Fernandes Sr. IS,9,M,Filipino,Overweight,86,95,78,99,87,82,99,90,100,91,84,94,87,99,94,88,85,81,78,91,92,96,94,82,97,88,82,99,73.08
S1099,Don Amadeo Perez Sr. Memorial Elementary CS-East,7,F,Tagalog,Overweight,95,80,77,75,82,96,80,84,90,92,99,83,83,92,98,94,95,79,97,99,81,77,89,88,76,85,85,93,75.71
S1100,Don Alipio Fernandes Sr. IS,10,M,Ilocano,Normal,85,77,87,82,88,94,80,88,79,96,86,94,92,93,98,87,96,88,88,99,88,80,96,79,83,93,81,79,73.08
